,Metabolite,p_value,Ex,adj_p,reject
135,propionylcarnitineC,0.021574885466285047,R,0.13887699384180122,False
136,prolylhydroxyproline,0.15680981595852303,R,0.3536003295526101,False
137,docosapentaenoateDPAn,0.15833539560906693,R,0.3536003295526101,False
138,docosadienoaten,0.18660301718838385,R,0.38424169668360764,False
139,adrenaten,0.06047936854247962,R,0.22166122633272436,False
140,myristoleaten,0.5913456740114953,R,0.7175812761336932,False
141,decanoylcarnitineC,0.013316216070531609,R,0.11605505393669227,False
142,Nacetyltryptophan,0.18442502502052868,R,0.38180964639385134,False
143,Nacetylasparagine,0.3610676250107274,R,0.5445032804716999,False
144,Smethylglutathione,0.0016348362537050886,R,0.04854444726863845,True
145,Nacetylarginine,0.5492954423400686,R,0.6875168444975368,False
146,heptadecenoaten,0.35462005909585037,R,0.5411134766283294,False
147,Nacetylhistidine,0.929299209893861,R,0.9003792156059172,False
148,gammaglutamylglycine,0.09355603999307024,R,0.27457443155054334,False
149,alphahydroxyisovalerate,0.9240290952873778,R,0.8982313286676794,False
150,gammaglutamylthreonine,0.12112145753776708,R,0.3166520016175071,False
151,erythronate,0.001655298450125889,R,0.04854444726863845,True
152,eicosenoatenorn,0.24738841382772084,R,0.44721464710568753,False
153,linolenatenorn,0.584876375330388,R,0.7122659833117286,False
154,aconitatecisortrans,0.20469055193625207,R,0.4051497746335119,False
155,myristoylGPC,0.10631058681750075,R,0.293020020168109,False
156,arachidoylGPC,0.01611307808667035,R,0.12013046344263348,False
157,heme,0.945988832585764,R,0.9086007125280218,False
158,valerylcarnitineC,0.007163951612445739,R,0.096273455002341,True
159,NNdimethylguanosine,0.1652739348696548,R,0.36053041672512337,False
160,Ncarbamoylthreonyladenosine,0.07543088300419377,R,0.24529018754386803,False
161,taurocyamine,0.20354435793957118,R,0.40467321697141395,False
162,dihydrouridine,0.7484864520626624,R,0.7992424760090718,False
163,arachidonylglycerol,0.15122798108895125,R,0.34891757082571284,False
164,linolenoylglycerol,0.4644580629657874,R,0.62746891751639,False
165,methyluridineribothymidine,0.2841730032597895,R,0.47736079056359376,False
166,valerylglycineC,0.02411153536462824,R,0.14482641730175747,False
167,methylguanine,0.5920545135258396,R,0.7175812761336932,False
168,docosahexaenoylglycerol,0.2280497231091573,R,0.4271053493927005,False
169,dihomolinoleoylglycerol,0.4460984390672694,R,0.6112905265215177,False
170,gammaglutamylisoleucine,0.7522188687105549,R,0.8002772964337292,False
171,hydroxybutyrateGHB,0.16578482570591935,R,0.36053041672512337,False
172,methylbutyrylcarnitineC,0.03444042404053703,R,0.16991920589726456,False
173,phenolsulfate,0.5507353444655418,R,0.6876552530588743,False
174,glutaminedegradant,0.12621424455129554,R,0.32226703775430793,False
175,hydroxymethylvalerate,0.0848691503934436,R,0.2590030645473219,False
176,homostachydrine,0.014847767355566447,R,0.11901092737690537,False
177,arachidonoylGPCn,0.005331921921963242,R,0.08097691260925836,True
178,dihomolinolenoylGPCnor,0.1624723703727142,R,0.35762596467097435,False
179,eicosadienoylGPC,0.07787654237882229,R,0.24833176019672776,False
180,palmitoylGPE,0.15932546745068346,R,0.35458928529679246,False
181,docosapentaenoatenDPAn,0.016125266095154234,R,0.12013046344263348,False
182,gulonate,0.04409998978882938,R,0.18687150105702643,False
183,glutarylcarnitineCDC,0.002924286216778024,R,0.05894745373820964,True
184,HOCA,0.014693090397368212,R,0.11901092737690537,False
185,myristoylglycerol,0.02146757758884458,R,0.13887699384180122,False
186,glycerophosphoglycerol,0.01867198798327216,R,0.13164278690742423,False
187,glycerophosphoethanolamine,0.4796089076008022,R,0.637813234760789,False
188,sedoheptulosephosphate,0.9542206856963839,R,0.9145333093013347,False
189,arachidonoylGPI,0.09764844049257862,R,0.28225926572571786,False
190,deoxycarnitine,0.02375199830026221,R,0.14482641730175747,False
191,dihydroxybutyrate,0.18733066464783152,R,0.38470586895506415,False
192,dihomolinolenatenorn,0.6273444056974443,R,0.7370334582273655,False
193,mannitolsorbitol,0.018421863076982188,R,0.13164278690742423,False
194,Ncarboxymethyllysine,0.7159780098845763,R,0.7803806981524835,False
195,dimethylarginineADMASDMA,0.16226914926184008,R,0.35762596467097435,False
196,gammaglutamylalanine,0.6145349956864139,R,0.7275638434247189,False
197,stearoylarachidonoylGPC,0.10728956914743171,R,0.29456562712162254,False
198,sphinganinephosphate,0.045574229749075296,R,0.18814084123027705,False
199,glycosylNnervonoylsphingosined,0.024760902489652244,R,0.14482641730175747,False
200,glycosylNstearoylsphingosined,0.21215876262866687,R,0.41038790952918897,False
201,Nmethylproline,0.319094198897092,R,0.5082893235889255,False
202,docosahexaenoylGPE,0.013332695491421565,R,0.11605505393669227,False
203,hydroxyglutarate,0.026613994080854544,R,0.14772695265169986,False
204,Nacetylbetaalanine,0.1784866741879475,R,0.37369831935011166,False
205,methylthioribose,0.0027093716320718093,R,0.0575961896813234,True
206,palmitoylsphingomyelind,0.01705151419072613,R,0.12559096028938668,False
207,betonicine,0.14546044667611768,R,0.3420615186487661,False
208,ergothioneine,0.012467179331444563,R,0.1150585466010426,False
209,pentadecanoylGPC,0.036601395526173176,R,0.16991920589726456,False
210,Smethylmethionine,0.07137790692975297,R,0.242231692325172,False
211,indolecarboxylate,0.17282509731476156,R,0.3657017252572026,False
212,stearoylethanolamide,0.32124167973287415,R,0.5095109333922748,False
213,SRdihydroxybutyrate,0.0006488351308988679,R,0.047939900384975496,True
214,methyldeoxycytidine,0.6622766499033533,R,0.7482943126736378,False
215,RRdihydroxybutyrate,0.02615513343336596,R,0.1473640518017301,False
216,methylglutaconate,0.5252225160398376,R,0.6739035967948336,False
217,galactosylhydroxylysine,0.24579883540173925,R,0.4461656585728253,False
218,hydantoinpropionate,0.6753310838243995,R,0.7551877521306425,False
219,sulfate,0.16032258977157593,R,0.35493382591048317,False
220,sedoheptulose,0.1255458907177586,R,0.3220401664336141,False
221,oxoarginine,0.24022580932025997,R,0.4391920364156873,False
222,behenoylGPC,0.009736090531672074,R,0.10517921648159126,False
223,lignoceroylGPC,0.045067269872547236,R,0.18761700392593034,False
224,enylpalmitoylGPCP,0.005391413241608586,R,0.08097691260925836,True
225,eicosanedioateCDC,0.10412961719264446,R,0.292724827340187,False
226,docosadioateCDC,0.9731106832233669,R,0.9229734811203408,False
227,NmethylGABA,0.04423730591061891,R,0.18687150105702643,False
228,Omethylascorbicacid,0.0065932137152080565,R,0.09529059822357307,True
229,carboxyethylGABA,0.3609248131564081,R,0.5445032804716999,False
230,hydroxymethylpyrimidine,0.410358234608329,R,0.5815557314381473,False
231,trimethylamineNoxide,0.21724862235584103,R,0.41164070358416777,False
232,mannonate,0.0008371119544320799,R,0.047939900384975496,True
233,Nacetylcarnosine,0.13928382184332538,R,0.3376310364936305,False
234,margaroylcarnitineC,0.011663393582607004,R,0.11489248356451617,False
235,retinal,0.48535438469422487,R,0.6421096004762975,False
236,heptanoylglycine,0.0879771673452195,R,0.2663656529108227,False
237,Nmonomethylarginine,0.2904601602018592,R,0.48366888607472464,False
238,NNdiacetylornithine,0.31524047336236743,R,0.5055876826914686,False
239,Hindoleaceticacid,0.21607915737671016,R,0.41164070358416777,False
240,linolenoylGPC,0.011098920709438118,R,0.11488882788418377,False
241,eicosenoylGPC,0.2790741400729719,R,0.4749191136588504,False
242,fructosyllysine,0.32649548923982696,R,0.5130898480840012,False
243,palmitoylGPG,0.18658545333530666,R,0.38424169668360764,False
244,methylglucopyranosidealphabeta,0.24162917022373767,R,0.4396388227823826,False
245,ketodeoxygluconate,0.023679823215104683,R,0.14482641730175747,False
246,octadecanedioylcarnitineCDC,0.16830661956769466,R,0.36053041672512337,False
247,arabonatexylonate,0.027868541743479327,R,0.1524807355393226,False
248,dihomolinolenylglycerol,0.40147100278737824,R,0.5769733360884273,False
249,betahydroxycholestenoate,0.24001244973547137,R,0.4391920364156873,False
250,arabitolxylitol,0.014710969855927201,R,0.11901092737690537,False
251,suberoylcarnitineCDC,0.027786832026386904,R,0.1524807355393226,False
252,linoleoylethanolamide,0.35184805042059797,R,0.537955302639078,False
253,stearoyloleoylGPC,0.047324255364168434,R,0.19282116813272884,False
254,dioleoylGPC,0.4406549743354268,R,0.6092810655973592,False
255,palmitoylarachidonoylGPCn,0.04098661211668131,R,0.18194242260736543,False
256,palmitoyldocosahexaenoylGPC,0.0004761235314590339,R,0.047939900384975496,True
257,stearoyldocosahexaenoylGPC,0.07417269580345358,R,0.2440646669176939,False
258,enylstearoyloleoylGPEP,0.09054245095080068,R,0.2688198349934625,False
259,palmitoylstearoylGPC,0.0009706172859480504,R,0.047939900384975496,True
260,hydroxybutyratehydroxyisobutyrate,0.2219392240107097,R,0.41762521949660947,False
261,methylcitratehomocitrate,0.4628888371397697,R,0.6264537972598296,False
262,oleatevaccenate,0.44440132647909125,R,0.6100563012239856,False
263,palmitoyldihydrosphingomyelind,0.043978194251753366,R,0.18687150105702643,False
264,stearoylarachidonoylGPE,0.11427584703314099,R,0.30268810070479163,False
265,stearoyllinoleoylGPC,0.5543549634610043,R,0.6882267455609876,False
266,oleoyllinoleoylGPC,0.977195160820622,R,0.9229734811203408,False
267,palmitoyldihomolinolenoylGPCnor,0.07159120210416646,R,0.242231692325172,False
268,palmitoylarachidonoylGPI,0.015888649297282145,R,0.12013046344263348,False
269,stearoyllinoleoylGPI,0.010119014031939357,R,0.106180339020076,False
270,enylstearoylarachidonoylGPEP,0.009667213088537288,R,0.10517921648159126,False
271,enylpalmitoylarachidonoylGPEP,0.044866112992244585,R,0.18761700392593034,False
272,enylpalmitoyloleoylGPCP,0.2818594729368812,R,0.4755602561005529,False
273,enylpalmitoylarachidonoylGPCP,0.3137130757338308,R,0.5048407899414168,False
274,pentadecanoyllinoleoylGPC,0.1483052308657638,R,0.34424789952477297,False
275,margaroyloleoylGPC,0.00988850769317228,R,0.10520273462458286,False
276,stearoyldihomolinolenoylGPCnor,0.2579484246271441,R,0.45950812387068,False
277,palmitoyloleoylGPI,0.4429254888976679,R,0.6100563012239856,False
278,palmitoleoyllinoleoylGPC,0.1380264182671629,R,0.33564519489729133,False
279,pentadecanoyldocosahexaenoylGPC,0.0008094954842874452,R,0.047939900384975496,True
280,margaroylarachidonoylGPC,0.12274967627850744,R,0.31680888818694375,False
281,arachidoylarachidonoylGPC,0.018880666781347838,R,0.13164278690742423,False
282,oleoyldocosahexaenoylGPC,0.11024704613904422,R,0.2983245010538815,False
283,linoleoylarachidonoylGPCn,0.011521853241664543,R,0.11489248356451617,False
284,linoleoyldocosahexaenoylGPC,0.004801829814562143,R,0.07996090517292613,True
285,myristoylarachidonoylGPC,0.17943747049734862,R,0.37452071498901646,False
286,stearoyladrenoylGPC,0.08653234092527375,R,0.2630308458284115,False
287,stearylGPCO,0.01842274790405826,R,0.13164278690742423,False
288,enylpalmitoylpalmitoleoylGPCP,0.33984422538659065,R,0.528104445850097,False
289,enylpalmitoylpalmitoylGPCP,0.38012798597650743,R,0.5578123319118864,False
290,stearoyldihomolinolenoylGPInor,0.053744794916677024,R,0.20897722287398277,False
291,enylstearoyllinoleoylGPEP,0.1680894807129929,R,0.36053041672512337,False
292,gammaglutamylserine,0.1545465962025077,R,0.3533811722123012,False
293,thioproline,0.4252490122842496,R,0.5972286186737581,False
294,isocitriclactone,0.07403404667200354,R,0.2440646669176939,False
295,Shydroxybutyrylcarnitine,0.04280371572102273,R,0.18658542043215945,False
296,linoleoyllinolenoylGPC,0.8746459482897572,R,0.8746459482897572,False
297,oleoyldocosapentaenoylGPCn,0.37830613806891267,R,0.5578123319118864,False
298,phosphatidylcholine,0.05768414146211513,R,0.21673272575169822,False
299,palmitoleoylcarnitineC,0.11239682997615197,R,0.2999859643265938,False
300,indolepropionylglycine,0.7487934174976136,R,0.7992424760090718,False
301,Omethylcytidine,0.08165908870031481,R,0.25324235605036904,False
302,Omethyluridine,0.02142714313031084,R,0.13887699384180122,False
303,gammaglutamylalphalysine,0.22870038793033864,R,0.4271895257797673,False
304,palmitoleoyllinoleoylglycerol,0.3275469134635464,R,0.5130898480840012,False
305,oleoylarachidonoylGPI,0.08893144411173158,R,0.2675927360999712,False
306,oleoyleicosenoylGPC,0.39873785984943744,R,0.5741225576027614,False
307,palmitylstearoylGPCO,0.0069672796004557344,R,0.096273455002341,True
308,palmitylpalmitoylGPCO,0.4917934786790522,R,0.6451436815107402,False
309,stearyllinoleoylGPCO,0.5634588597337514,R,0.6927921132520924,False
310,glycosylNbehenoylsphingosined,0.21380186528156378,R,0.41164070358416777,False
311,Nbehenoylsphingadienined,0.00909632002413045,R,0.10517921648159126,False
312,ceramideddd,0.0011891098006717158,R,0.047939900384975496,True
313,docosatrienoaten,0.1362205216394003,R,0.33564519489729133,False
314,sphingomyelindddd,0.26574296127095887,R,0.4621575678142438,False
315,behenoylcarnitineC,0.014075973982957856,R,0.1186156971761671,False
316,lignoceroylcarnitineC,0.43619001288650705,R,0.6063911975881388,False
317,NNacetylspermidine,0.03838704911957984,R,0.17195602120232842,False
318,isocaproylcarnitine,0.0036016612684502737,R,0.0672284459676661,True
319,hydroxyoleoylcarnitine,0.11459471175507778,R,0.30268810070479163,False
320,transhexenoylglycine,0.11169869849507943,R,0.2991650456196883,False
321,hydroxyarachidate,0.18884828268959053,R,0.386785520161033,False
322,lyxonate,0.012763325875486658,R,0.11605505393669227,False
323,heptadecanedioateCDC,0.1257049735817893,R,0.3220401664336141,False
324,methylnaphthylsulfate,5.770748215577905e-05,R,0.01931647421978199,True
325,hydroxyasparagine,0.10580664911110843,R,0.293020020168109,False
326,formylindole,0.8806015620596999,R,0.874890786689663,False
327,NNdimethyllysine,0.3025264243439028,R,0.4969526606470084,False
328,dodecadienoate,0.19176271709744672,R,0.3896292872590032,False
329,naphtholsulfate,0.4297306838649869,R,0.600681941314927,False
330,NacetylNNdimethyllysine,0.5774062220115236,R,0.7054117481033926,False
331,methylhexanoylglycine,0.0027820613814738457,R,0.0575961896813234,True
332,nonadecenoylGPC,0.12186732686016588,R,0.31680888818694375,False
333,stearoylmeadoylGPIn,0.3006604112382057,R,0.49634886855272753,False
334,heptadecenoylglycerol,0.207785138015763,R,0.4065528586452575,False
335,dihydroxymethylthiopentenoateDMTPA,0.019322749057106754,R,0.1320600778801282,False
336,eicosenedioateCDC,0.07445463410580791,R,0.2440646669176939,False
337,hydroxyNNNtrimethyllysine,0.42570081696589024,R,0.5972286186737581,False
338,methylimidazolelactate,0.5028468430003254,R,0.6539570148357374,False
339,Nacetylaminoadipate,0.33462127942497144,R,0.522036456292318,False
340,chlorobenzoicacid,0.02885840805710577,R,0.15458419980239874,False
341,perfluorohexanesulfonatePFHxS,0.06561478019507984,R,0.2345280644551258,False
342,oleylGPCO,0.36872573086245264,R,0.5519593570281072,False
343,Spyrrolinecarboxylate,0.0341169110699706,R,0.16969840181556803,False
344,spermidine,0.07743785736780305,R,0.24818995290266585,False
345,methylnicotinamide,0.17855559384091496,R,0.37369831935011166,False
346,hydroxyindoleacetate,0.6335598147702286,R,0.7395819219565709,False
347,kynurenate,0.31549727457770493,R,0.5055876826914686,False
348,hydroxyisobutyrate,0.9097427077635134,R,0.8888122398921721,False
349,phosphoglycerate,0.8123735005315383,R,0.8420542644210532,False
350,cholate,0.21764293074619837,R,0.41164070358416777,False
351,quinolinate,0.7424701333010439,R,0.7954295414106289,False
352,Nacetylputrescine,0.2891826549236111,R,0.4826011191099916,False
353,Nformylmethionine,0.8804241406965291,R,0.874890786689663,False
354,SadenosylhomocysteineSAH,0.14270093758550872,R,0.33902487021795946,False
355,AMP,0.9329673833071889,R,0.9012017851365783,False
356,adenosinediphosphoriboseADPribose,0.14715635680037734,R,0.34356974400785606,False
357,allantoicacid,0.653959364187444,R,0.7454358228684259,False
358,ribosephosphate,0.529398444475593,R,0.6758653474471737,False
359,arachidonaten,0.07621287811415221,R,0.24529018754386803,False
360,aspartate,0.9946172091631217,R,0.9325297211982267,False
361,phenylpyruvate,0.6034589576357055,R,0.7217441621258152,False
362,carnosine,0.08162196560526842,R,0.25324235605036904,False
363,hydroxybutyrateBHBA,0.36547494123571045,R,0.5489290293854003,False
364,phosphocholine,0.9465579224508633,R,0.9086007125280218,False
365,cystine,0.997466460549676,R,0.9340578346956624,False
366,CMP,0.7829000898963656,R,0.8203665006902955,False
367,glucosephosphate,0.4609387319049475,R,0.626026717445372,False
368,sphingosine,0.7253157768532614,R,0.7857250208113773,False
369,dihydroxyacetonephosphateDHAP,0.6004679942068722,R,0.7198098334310863,False
370,sphinganine,0.4818540223585246,R,0.6396883555054244,False
371,fumarate,0.4573410661959362,R,0.6233509905802262,False
372,glutarateCDC,0.142798497913703,R,0.33902487021795946,False
373,glycocholate,0.6575870645372648,R,0.7482943126736378,False
374,GMP,0.2157946540844666,R,0.41164070358416777,False
375,histidine,0.7920138163190394,R,0.8254184806807948,False
