,Metabolite,p_value,Ex,adj_p,reject
220,erucaten,0.8654855004544446,R,0.9712196275633208,False
221,guanosine,0.1822488646494019,R,0.8980457111593855,False
222,urate,0.7075807079367156,R,0.9386274697119696,False
223,oleoylethanolamide,0.412916454441432,R,0.8980457111593855,False
224,gammaglutamylglutamine,0.5651622945728805,R,0.8980457111593855,False
225,hydroxyphenylpyruvate,0.1629501259248764,R,0.886600463868835,False
226,Nacetylneuraminate,0.4648081398712185,R,0.8980457111593855,False
227,dihomolinoleaten,0.09843947061866527,R,0.8087588070199611,False
228,gammaglutamylhistidine,0.35846354731332075,R,0.8980457111593855,False
229,methyladenosine,0.5532262384980384,R,0.8980457111593855,False
230,glycerol,0.33229173234877873,R,0.8980457111593855,False
231,choline,0.625994062438886,R,0.9021406358308393,False
232,gammaglutamylleucine,0.3562698797319944,R,0.8980457111593855,False
233,methoxytyrosine,0.43234267588365705,R,0.8980457111593855,False
234,palmitoylethanolamide,0.46355804714693494,R,0.8980457111593855,False
235,Npalmitoylsphingosined,0.11493538298283028,R,0.8300888770982187,False
236,palmitoyloleoylGPE,0.7980913731463648,R,0.9518520964130955,False
237,palmitoyllinoleoylGPI,0.8716244796360975,R,0.9728837308059735,False
238,palmitoyllinoleoylGPC,0.9009044395993373,R,0.9776615114539894,False
239,Nstearoylsphingosined,0.51975911237278,R,0.8980457111593855,False
240,biopterin,0.36104745477166567,R,0.8980457111593855,False
241,azelateCDC,0.662603602020966,R,0.906720718555006,False
242,eicosapentaenoateEPAn,0.11471473298752682,R,0.8300888770982187,False
243,ethylmalonate,0.26003033005482135,R,0.8980457111593855,False
244,benzoate,0.2575182858099198,R,0.8980457111593855,False
245,hippurate,0.5800508659218591,R,0.8980457111593855,False
246,suberateCDC,0.4451115187319783,R,0.8980457111593855,False
247,methyloxovalerate,0.18255526593391236,R,0.8980457111593855,False
248,methioninesulfoxide,0.7586704505688671,R,0.9460638712129757,False
249,hydroxylysine,0.7204242703422159,R,0.9436110753288075,False
250,guanidinobutanoate,0.6475094755266643,R,0.9054675861658826,False
251,creatinephosphate,0.2884257671113298,R,0.8980457111593855,False
252,deoxycytidine,0.7346413755193411,R,0.9436110753288075,False
253,glucuronate,0.8865979561784073,R,0.9730090691780533,False
254,glycerolphosphate,0.5556845518405382,R,0.8980457111593855,False
255,imidazolelactate,0.5512691735104187,R,0.8980457111593855,False
256,kynurenine,0.8791829221349761,R,0.9728837308059735,False
257,Nacetylglutamate,0.3330308485321043,R,0.8980457111593855,False
258,xanthosine,0.5131523846565977,R,0.8980457111593855,False
259,indoxylsulfate,0.786661680956656,R,0.9479738010671613,False
260,methyloxopentanoate,0.2511064937749515,R,0.8980457111593855,False
261,arachidonoylglycerol,0.0027155786463918044,R,0.23535014935395637,False
262,palmitylGPCO,0.8943310925495367,R,0.9749521344355535,False
263,stearoylarachidonoylGPI,0.541792617178436,R,0.8980457111593855,False
264,docosahexaenoateDHAn,0.39950847563443925,R,0.8980457111593855,False
265,myristoylpalmitoylGPC,0.6102715476275024,R,0.9021406358308393,False
266,alphahydroxyisocaproate,0.6382077236666077,R,0.9021406358308393,False
267,maleate,0.890677532555295,R,0.9730090691780533,False
268,phenyllactatePLA,0.5600292160542768,R,0.8980457111593855,False
269,palmitoylcarnitineC,0.7182596510762882,R,0.9436110753288075,False
270,acetylcarnitineC,0.4145737060323704,R,0.8980457111593855,False
271,oxalateethanedioate,0.8393124352534521,R,0.9614497559574943,False
272,methyloxobutyrate,0.07504087702036907,R,0.7826693538188969,False
273,homoarginine,0.11443125279646055,R,0.8300888770982187,False
274,homocitrulline,0.5878569391153536,R,0.8980457111593855,False
275,Nacetylglycine,0.17008780303101195,R,0.8933904805669315,False
276,isobutyrylcarnitineC,0.9577839651834844,R,0.9901543974063854,False
277,dodecanedioateC,0.8273664821419088,R,0.9614497559574943,False
278,hydroxylaurate,0.7226596979800746,R,0.9436110753288075,False
279,pyridoxate,0.1000767301413363,R,0.8087588070199611,False
280,gammaglutamylvaline,0.2639014983957242,R,0.8980457111593855,False
281,butyrylglycineC,0.7155232936044991,R,0.9436110753288075,False
282,docosapentaenoateDPAn,0.5940616818832509,R,0.8986373684809622,False
283,docosadienoaten,0.35651273343034795,R,0.8980457111593855,False
284,adrenaten,0.7790404001305853,R,0.9479738010671613,False
285,methylhistamine,0.7905319122833873,R,0.9479738010671613,False
286,sebacateCDC,0.4496404454860259,R,0.8980457111593855,False
287,daidzein,0.9060116400296736,R,0.9776615114539894,False
288,octanoylcarnitineC,0.21725714529406578,R,0.8980457111593855,False
289,decanoylcarnitineC,0.44034502795766706,R,0.8980457111593855,False
290,Nacetyltryptophan,0.07513010258703512,R,0.7826693538188969,False
291,Nacetylphenylalanine,0.009860882058102958,R,0.5127658670213538,False
292,Nacetylasparagine,0.2866098863223162,R,0.8980457111593855,False
293,Smethylglutathione,0.044165440688488496,R,0.7826693538188969,False
294,Nacetylarginine,0.8533830287207299,R,0.9636425859503607,False
295,myristoylcarnitineC,0.42168408721655815,R,0.8980457111593855,False
296,phenylacetylglycine,0.7540518385728197,R,0.9460638712129757,False
297,Nacetylisoleucine,0.04440366741499074,R,0.7826693538188969,False
298,nonadecenoaten,0.06838422728637648,R,0.7826693538188969,False
299,heptadecenoaten,0.036545000794691494,R,0.7826693538188969,False
300,stachydrine,0.6386528665713764,R,0.9021406358308393,False
301,alphahydroxyisovalerate,0.3840918614135409,R,0.8980457111593855,False
302,nicotinamideriboside,0.6410111337366191,R,0.9021406358308393,False
303,ophthalmate,0.6806293301703891,R,0.9176497601274315,False
304,pcresolsulfate,0.8210217027848142,R,0.9614497559574943,False
305,erythronate,0.9952787539205447,R,0.9956546244134316,False
306,eicosenoatenorn,0.06327826854632079,R,0.7826693538188969,False
307,linolenatenorn,0.02002598031119154,R,0.6816819288374507,False
308,arachidoylGPC,0.9459565347915192,R,0.9856045105138099,False
309,heme,0.4802884852813303,R,0.8980457111593855,False
310,stearoylcarnitineC,0.5696397666697033,R,0.8980457111593855,False
311,laurylcarnitineC,0.22715967489977626,R,0.8980457111593855,False
312,isovalerylcarnitineC,0.4369232894241849,R,0.8980457111593855,False
313,dihydrouridine,0.4381535243920651,R,0.8980457111593855,False
314,arachidonylglycerol,0.7864934546233163,R,0.9479738010671613,False
315,cysteineglutathionedisulfide,0.3720132603317887,R,0.8980457111593855,False
316,methyluridineribothymidine,0.47928013421702675,R,0.8980457111593855,False
317,valerylglycineC,0.9630274211809665,R,0.9907168367360863,False
318,isovalerylglycine,0.5488352524382423,R,0.8980457111593855,False
319,methylguanine,0.9060670755083504,R,0.9776615114539894,False
320,stearoylGPE,0.8495828012729807,R,0.9624903195249455,False
321,Nglycolylneuraminate,0.5503687209480734,R,0.8980457111593855,False
322,oleoylcarnitineC,0.9066236273128948,R,0.9776615114539894,False
323,methylbutyrylcarnitineC,0.6971564643655497,R,0.9319315204886526,False
324,phenolsulfate,0.501590584208898,R,0.8980457111593855,False
325,hexanoylglycineC,0.29385402738951005,R,0.8980457111593855,False
326,arachidonoylGPCn,0.07255801725035776,R,0.7826693538188969,False
327,dihomolinolenoylGPCnor,0.06177806159196175,R,0.7826693538188969,False
328,palmitoylGPE,0.5966890398729991,R,0.8993573934317668,False
329,oleoylGPE,0.43638854513287073,R,0.8980457111593855,False
330,linoleoylGPE,0.17335308559502113,R,0.8980457111593855,False
331,arachidonoylGPEn,0.08301568856260548,R,0.8018924043168318,False
332,docosapentaenoatenDPAn,0.558266419088733,R,0.8980457111593855,False
333,gulonate,0.9413383983251438,R,0.9849013423120215,False
334,phenylpropionylglycine,0.6558174061470314,R,0.9054675861658826,False
335,betahydroxyisovaleroylcarnitine,0.5030857527881796,R,0.8980457111593855,False
336,tiglylcarnitineC,0.34202964358126864,R,0.8980457111593855,False
337,catecholsulfate,0.939144006700612,R,0.9849013423120215,False
338,cholesterolsulfate,0.8902227414344666,R,0.9730090691780533,False
339,hexadecanedioateC,0.43171543812144186,R,0.8980457111593855,False
340,undecanedioateCDC,0.2553340773278138,R,0.8980457111593855,False
341,glycerophosphoinositol,0.22141369523122387,R,0.8980457111593855,False
342,sedoheptulosephosphate,0.8357145386308347,R,0.9614497559574943,False
343,palmitoylGPI,0.07315006011626862,R,0.7826693538188969,False
344,Nacetyllysine,0.7370667661117174,R,0.9436110753288075,False
345,mannitolsorbitol,0.5596650566758415,R,0.8980457111593855,False
346,Ncarboxymethyllysine,0.384670571099629,R,0.8980457111593855,False
